ProductId,Text,Score
B001BCVEBU,"My case of Wolf chili arrived yesterday. Lets start with that. HEY AMAZON, whoever works in your shipping department should be fired. This case of chili was in a box about 8 inches larger than the case itself, no problem there. But only 1 piece of brown packing paper was used, and it was placed on top of the chili. There was no packing around the sides of the case, so this chili was sliding around in this box and tearing the box up. A few of the cans were dented, but no problem there. I worked in shipping and receiving before, and if anything was packed in this manner, it would be totally unacceptable. I am surprised UPS even accepted the package the way the case was sliding around in the box. Ok, enough of that. On to the chili itself.<br /><br />I bought this because I had read so many reviews about how Wolf chili is supposed to be the best. Well, I gotta say that it doesnt even come close to the best. First of all, open the can and pour it into the pot. Thats right, pour. The consistency of this chili is almost like soup. Any other can of chili you would either have to shake vigorously out of the can or spoon it out, but this stuff just pours out. And I think there was beef in it, but it must have been ground up so small that it was hardly noticable, again, adding to that watery consistency.<br /><br />As for the taste, well, it aint bad, but again, nowhere near the best. But the consistency of the chili and the taste combined? Makes you wonder how anyone can rave about this stuff. 4/10 at best, and thats being kind.<br /><br />If you want the best, I would go with Stagg. Many different flavors and a much higher quality, and better consistency.",2
B001BCVEBU,"I was raised and lived in Texas for more than 40 years. Wolf brand chili was by far the most popular canned chili. Tastes so close to home made. It is not available in Nevada where I now live so when I saw it for sale on Amazon, I bought a case. I am so glad to have a source for it now.",5
B001BCVEBU,"Bought a case after seeing the many great reviews of this chili....to me it's average at best. It's very pasty, with no real definition of meat, beans, or tomatoes. Almost pureed, like Hormel's chili....I will say I like it on hot dogs for that reason, but to eat as a stand alone dish...not so much. Doesn't compare to the Firehouse chili I buy in the grocery store.",3
B001BCVEBU,"It isn't greasy tasting, it's thick and damn good. I was vert surprised it held up to the gtreat reviews.  I added a few dried onions to it while cooking for ten minutes, the slight crisy and sweetness of the onion makes it taste as good as a restaurants.<br /><br />UPDATE...A week later I ate another serving, only I ate the whole can instead of only ten ounces....8 hours later my body was forced to regurgetate it. This has not happened to me since I ate some really greasy spicy chicken wings for lunch at work in 1993. I spit it into a paper towel, it was orange grease, I fear the same orange grease that rises to the top of most other canned chili's that I am able to mostly skim-off  This chili showed very little solid grease at the top, I could not quickly remove it, so I didn't. I suspect it had just as much but was emulsified into the thicker sauce, which I ended up eating and then regurgitating because my body could not digest it. I wish I hadn't eaten it. Now I have 22 cans more which I will be afraid to eat unless I can figure out how to easily get rid of some of the hidden grease.",5
B000EVIDK4,"easy to use- i make with water, adding a tsp of canola oil- it thickens fast, and tastes oh so very good- i am a vegetarian, but meat eaters will love this, too- it is really good on potatoes, baked or boiled or mashed, and even frenchfried! this product is GREAT!",5
B000EVIDK4,I have been searching for a mix for vegetarian gravy with a beef type flavor.  This is the best I have found.  The mock chicken version by Hain is not to my liking so if you have tried that one don't let it prevent you from enjoying the brown gravy mix.  Whole Foods used to carry in bulk mix for chicken broth/gravy that was very good but seems to have discontinued it.  The only vegetarian gravy better than this brown gravy mix comes with a tofurkey that is mushroom gravy that is prepared and frozen.  This is simple and handy and relatively inexpensive and as tasty as any meat based gravy mix.,5
B000EVIDK4,This product is cheaper than if you can find it in the stores. It's easy to make and taste great for adding flavor to foods or just use as gravy.,5
B000EVIDK4,"This gravy is great over mashed potatoes and also terrific when you add a couple of packets to a big pot of vegetable stew. Low fat, too!",5
B000EVIDK4,Perfect on tofu turkey and mash potatoes during the holidays.  I've tried various other vegetarian gravies and this is by far my favorite gravy!,5
B000EVIDK4,"This stuff is so good, I've ordered it through ""Subscribe & Save"" so I never run out. It rivals any meat-based brown gravy mix on the market.<br /><br />When I want a less ""heavy"" or intense flavor, I combine this with Hain's Chicken gravy mix (simply by using one pack of each). Frankly, the combined version is my favorite--lighter than the Brown on its own and richer than the Chicken on its own. It's my go-to, all-purpose gravy recipe. Give it a try!",5
B000EVIDK4,This brown gravy is delicious and perfect for vegetarians.  I cannot get it at my health food store anymore so it's nice to know I can order it on Amazon.,5
B000EVIDK4,I have purchased this gravy and used it with my homemade vegetarian salisbury steak recipe.  It was fantastic and flavorful.  Best yet was that my guest didn't even know his meal was vegetarian.  He went back for 3rd's.,5
B000EVIDK4,Bought this because the nutrition facts indicated that it had no sodium content.  WRONG!  All kinds of sodium.  What a waste of money.,1
B000EVIDK4,"I order these for my mom, who doesn't use the internet. I always shop for the best price - and this is it!",5
B000EVIDK4,"I love this gravy.  It's hard to find tasty veggie gravy in a packet.  However, this item took 7 days to ship- meaning that I received an email that it was being shipped 7 days after I ordered it.  I received the package a few days after that.",4
B000EVIDK4,"This is the best vegetarian gravy mix I have found. I have tried many others, but this one is the best. And it is so easy to use, just add water.",5
B000EVIDK4,I bought this as a substitute to the gravy mix I did use (bought at Sams Club) that had monsodium glutenage (?) in it...I used it spread on top of roast when cooked in a dutch oven.  The Hain Pure Foods Vegetarian Brown Gravy Mix was a good substitute...I recommend it.,5
B000EVIDK4,"This product is a useful and tasty alternative to making my own gravy from scratch. Sometimes I just want to eat some potatoes with gravy but I don't have all the ingredients to make gravy, or the time.<br /><br />Aside from pairing this gravy with potatoes, I love to make vegetarian SOS.<br />Here is what I do:<br />-Sourdough toast<br />-Veggie burger chopped up and sauteed or Veggie Crumbles, sauteed<br />-Gravy<br /><br />My other variation for this gravy is for a faux Stroganoff.<br />- Egg Noodles<br />- Veggie steak or Veggie Crumbles Sauteed with diced mushrooms in olive oil or butter<br />- Gravy<br />- Top with a dollop of cream cheese, vegetarian ""sour cream,"" or vegetarian greek yogurt.<br /><br />I bought this product as a warehouse deal, and I almost feel guilty for paying such a low price. At Whole Foods, these are more than twice the cost here at Amazon.<br /><br />Enjoy!",5
B000EVIDK4,"This is good gravy, and since all my kids are vegetarians, they will eat it!  In addition, ordering this product from Amazon is MUCH CHEAPER than buying it in a store..........<br /><br />Not as good as REAL gravy, but close!",4
B000EVIDK4,"Hain's brown gravy is the perfect storm of accomplishments you don't normally associate with vegetarian food.  It tastes like the real thing; it's easy to make; it's inexpensive (~$1 a pack); and it's relatively easy to find: my local grocer carries it  -  but if yours doesn't, it's also lightweight and easy to ship.<br /><br />""Savory"" and ""hearty"" are two of the harder-to-come-by tastes in the vegetarian palette, and there's nothing to remedy that dearth like a big bowl of mashed potatoes and gravy.  Plus, it's satisfyingly gloppy.  Few vegetarian foods promise such delightful slop and unhealth.  (The gravy is in truth disappointingly healthy, but you can pretend.)<br /><br />(Hain's chicken gravy is acceptable but not as successful, though, so watch it.)",5
B000EVIDK4,"To make this less salty (as gravies tend to be), we add one extra cup of water, a tablespoon of corn starch, plus herb seasoning. One visitor licked the plate.....",5
B000EVIDK4,"You need to understand that I haven't had gravy in nearly 20 years.  Up until that point, mashed potatoes & gravy were my singular most favoritest thing in the world.  Twenty years.<br /><br />I found this stuff while browsing at Whole Foods, went home and made it up, and O.M.G.  The clouds parted, the sun shone, and God himself smiled down upon me and granted me the most miraculous vegetarian gift I'd been given in a very long time.<br /><br />I returned to Whole Foods the next day and bought five more packets.",5
B000EVIDK4,"I looked all over the city here in Portland, Oregon and could not find a good tasting veggie gravy mix.  Then, a friend suggested Hain Brown Gravy Mix. I'm glad I found this product. I have served this to a lot of people.  And, everyone has complemented the gravy.  Very close to the real thing.<br /><br />Great Product. Thank you Hain!",5
B0010Y6QBC,"This product changed my life. I don't love the taste of the juice or the powder, and these pills are raw and live and work just as well. When taken on a daily basis I find myself feeling so incredibly much better! I have put them on my monthly recurring list to purchase.",5
B0010Y6QBC,"I bought these because I didn't like the powder and having to run out and buy orange juice to mix it with every so often.  The powder is one thing, but I can pop pills all day.  It's nice that these have the same benefits as the powder and they're more convenient for me.  When I bought the powder, I also have a capsule maker that I use but it is time consuming to make x amount of capsules.",4
B0010Y6QBC,I was very pleasantly surprised at the rapid and positive changes in my daily health from using this product.  Energy and mood improved with a couple of hours of taking the first dose.  Digestion has also improved.  I am now using this product twice a day (5 caps at a time) and juicing fresh wheatgrass once a day.  The benefits of both are well worth the cost,5
B0010Y6QBC,"I love this stuff.  This is the first I have tried wheat grass and what a difference in my energy level.  I take it first thing in the a morning and I am good to go!  Even my friends wonder why I have so much energy.  I say, buy this!",5
B0010Y6QBC,what they dont tell you is they say 10 pills a day you should take. a serving size is 5. But its still better then the powder,4
B0010Y6QBC,"For years i tried to wake up at 6 am, but 7.30 was the earliest i could do. I was tired and sleepy most of the time. After just 1 week of taking Wheatgrass, i am fully awake at ...5 am !!!! And  my energy is back! Awesome!!!! Doesnt taste as bad as people say. Maybe the powder does, but the pills are chewy and taste like, well, grass. I take it before breakfast and lunch with lots of water. I felt tired and thirsty first 3 days, but i guess it was toxins leaving my body. This Amazing Grass is truly AMAZING!!!",5
B0010Y6QBC,I started taking wheatgrass tablets and noticed a slight change in my energy level. I stopped for about 2 weeks and boy did I notice a difference. Without them I was so tired and it was all I could do to go for my daily 2 mile walk. I really do believe in this product. And it is cheaper on Amazon that at your health foods store.,5
B0010Y6QBC,"My herbal doctor recommended wheatgrass for energy, detoxification, and stress reduction.  That sounds like a lot of benefits.  I was eager to try it out.<br /><br />I take two of these pills in the morning and two at lunch, along with some organic spirulina I bought here on Amazon.  Together, I do notice a little boost of energy - helping me awaken in the morning pre-coffee, and helping perk me up after lunch.<br /><br />I will purchase another bottle of each supplement and continue, since I feel it is working.<br /><br />Note: if you like the powder form, you can use that - Amazing Grass makes some of that too.  Or if you have a masticating juicer (like an Omega), you can juice wheatgrass.  Personally, I find pill form easiest to sustainably take each day - and like with many supplements, if you don't take them regularly, they won't work as well.",5
B0010Y6QBC,"I bought this since I read about the more than positive reviews. My husband and 5 yr old take this daily as a shake added to our oatmeal and although we have not seen a change in our energy level, we seen a lot of movement in the bathroom arena. I gave it a 4 because I have not seen any energy change yet, which is really why I bought it. If our energy level explodes then I will change my rating.",4
B0010Y6QBC,"I purchased powdered beverage mix and these tablets.  I try to get in at least one serving of a wheat grass product each day.  If I can't make the mix product then these tablets are quick and easy.  You have to take each one quickly because if you let them hang around in your mouth for even a few seconds you'll begin to get the flavor, which isn't bad but I prefer to get them down ASAP.  I do not find the tablets to be too large.",4
B0010Y6QBC,"My brother-in-law grows his own wheat grass and he suggested I try it to help with the eczema on my hands.  I couldn't quite handle the juice so when I saw the tablets were available I ordered those.  I must admit I did notice a difference right away in how I felt....had a lot more energy and not too long after starting the tablets I did notice a slight improvement in how my hands felt.  I am going to continue taking them, what's to lose??",4
B0010Y6QBC,"I have yet to try actual wheat grass, but from what I hear its pretty hard to get down.<br /><br />Not to mention, its hard to find (even harder to find it in stores made organically), you wont get much juice out of it when juicing, and costly if you do happen to find it.<br /><br />I like that I can just pop 4 of these wheat grass pills and call it a day.<br /><br />I don't take the recommended 5 pills because I eat enough other veggies throughout the day including kale.<br /><br />I haven't noticed much increased energy from using these pills, and on the few days here and there I forgot to take them I didn't fell any different either.<br /><br />Some thing I take, I notice I feel much different on the days I forgot or don't take them, but with these I did not notice a difference in my body.<br /><br />But overall, wheat grass is super healthy for you, and these amazing Grass tablet make it easy to get a good organic dose of them. I recommend.",4
B0010Y6QBC,Just started taking these last week and so far I am pleased with this product. Already they have aided with digestion issues and I'm hoping that over time they will give me an energy boot and strengthen immune system as well,5
B0010Y6QBC,It is very important to include whole food supplements in our diets. Love this product! I would recommend it to others.,5
B0010Y6QBC,"I have been taking this for several months. When I first started taking them I couldn't sleep at night...I had so much energy. Now I take first in the morning 5 at a time and I'm good. There is no after taste, they are big but easily swallowed. I believe they have helped everything in my clean eating lifestyle. I think they are so much easier to do than drink the powered version. I will keep purchasing them and recomend them to everyone for a healthy lifestyle. Enjoy!!",5
B0010Y6QBC,"I have been purchasing a lot of stuffs from amazon but never left any reviews, this is the one I have to say it is amazing!  It stopped (or cured?) my husband's pollen allergy. He used to take all kinds of allergy pills trying to stop sneezing, watery eyes and runny nose, but no medicine could attack all the symptoms. For 5,6 years, He had to take many different kinds of medicine... And this year, his symptom got worse. We got the info about how wheatgrass can stop allergy and boost energy, so he started taking 10 tablets a day, before he finished the first bottle, his pollen allergy's gone! His brother and mom who also suffered from pollen allergy for many years, took wheatgrass as well(they drank juice), they are pollen allergy-free now! I gave half bottle to one of my neighbors and her allergy stopped too! Having said that,  it doesn't stop my husband's seafood allergy. Originally we were just thinking instead of buying medicine, why not spend the money on natural remedies? It wont mess up you body like medicines, and If it doesn't work we will just go back to medicine... But it worked! If you are suffering from pollen allergy, I strongly suggest you try wheatgrass!(any brand organic or grow by yourselves but not the ones you buy at juice stand cause they've been harvest hundred times and had no nutrition at all!)",5
B0010Y6QBC,Let me just say that I really love Amazing Grass as a company.  I love that they have a good rep and put out quality wheat grass supplements.  I was so happy to find tablets as the powder doesn't always sit right with me though I do use that on occasion.  The serving size of these are FIVE huge pills.  I take them everyday with my latte to wash them down.  I wish they were a bit smaller but it's not such an issue.  I really do recommend these especially if you can't stand fresh or powdered wheat grass.,4
B0010Y6QBC,"I hate to bad mouth a product; but for me, this product did not help me.  Many people believe in the immune system properties in Wheat Grass.  I do not see it.  I prefer Elderberry, this works for me.  Maybe Wheat Grass helps others.",3
B0010Y6QBC,"I am gluten sensitive -- I get migraines from wheat. I am able to take some wheat grass products but not others. On the Amazing Grass website, they swear it's gluten-free. Having tried this product today and getting a migraine shortly afterward, I can tell you it's NOT gluten free.",1
B000WL58J0,"These taste great however, some individuals are sensitive to sugar alcohols and their blood glucose will climb after eating these, mine went through the roof after I ate these.  Monitor your blood glucose carefully the first time you eat these or any other snack that claims to be sugar free but contains sugar alcohols.",3
B000WL58J0,"If you want to avoid visiting the porcelain throne after eating these, follow a couple of simple rules:<br /><br />- Don't consume these on an empty stomach - have them after you have eaten something first.  An after meal dessert is perfect for these candies, as are any candies containing maltitol.<br />- Limit your consumption - don't eat the whole bag.<br /><br />If you ignore one or both of these rules, be prepared to clear your schedule for the inevitable bathroom visit.",4
B000WL58J0,"The package says ""Individuals sensitive to sugar substitutes may experience a laxative effect."" I paid no attention, since there were no ingredients I hadn't eaten before with no problem.<br /><br />That was a serious mistake! Without going into details, I certainly experienced 'a laxative effect'.<br /><br />I don't know if it is the combination of ingredients, or the relative amounts, or what. I would not call myself sensitive to sugar substitutes ordinarily. But I certainly won't be ordering these again!",1
B000WL58J0,Reese's Sugar-free Peanut Butter Cups taste just like the regular ones. Plus they are lower in sugars and are healthier.  Great prices on Amazon too.,5
B000WL58J0,"My husband is gluten sensitive, dairy sensitive, and diabetic.  And, he has a sweet tooth.  We were thrilled to find that these candies are allowed with all of his eating issues.  Plus, they are GOOD!  Thanks to Amazon for carrying them.",5
B000WL58J0,I just bought and tried the product and i really liked the taste ... almost similar to the normal ones. I will definateley purchase again.,5
B000WL58J0,"Since these are mostly sweetened with Maltitol, not artificial sweeteners, they have no strange aftertaste and taste like the real thing.  Excellent snack if you are watching carbs.  The ENTIRE bag has 2g of net carbs.",5
B000WL58J0,I'm a Reese's peanut butter cup addict needing to control my diet.  This is my perfect compromise.,5
B000WL58J0,"The Reese's Sugar Free Peanut Butter Chocolate Miniatures taste very close to their full sugar counterparts. These are really very good and I have enjoyed being able to snack on ""Reese's Cups"" again (being a Type 2 diabetic).<br /><br />One note of caution, eating too many of these do cause me some gastric distress. This might vary from person to person, but you might want to be cautious the first time you try them.<br /><br />Recommended!",4
B000WL58J0,"These are great.  You can't even tell that they are sugar free.  Everyone that I give them too, loves them also.",5
B000WL58J0,"Poor tasting, mushy feel, not like what I thought they'd be like and unlike other similar products. Description certainly didn't fit taste--maybe it was oversold by this seller? Didn't like them and I usually like peanut butter and chocolate so must be this or the handling.",1
B000WL58J0,"The shipping box contains 12 bags of awesome chocolate/peanut butter cups.<br /><br />Each mini cup is individually wrapped in foil.<br /><br />They look just like the picture, and the taste....<br /><br />Well, the taste is fantastic. Almost too fantastic, Me and the kid gobbled em down at warp speed.<br /><br />These things didn't last long......",5
B000WL58J0,"I was quite skeptical about these little treats when I first saw them, but I have to say that these are a great treat if you are missing a little candy treat on the Atkins or a reduced sugar diet.  Be aware that you cannot sit there and eat the whole bag as you will pay for your gluttony at the throne of the porcelain god.  So only eat 1 or 2, then put the bag down. FYI, some people just cannot digest sugar alcohols without the GI side effects or migraines so you might want to try out a little bag of these from the store before you buy in bulk from Amazon.  Overall, great treat if you are minimally effected by sugar alcohols.",5
B000WL58J0,"they really taste like the real thing, just subtle differences.. the peanut butter is a bit more smooth and a bit less moist/gritty then the real thing, but it's subtle. There's also an ever so slight, barely noticeable 'sugar alcohol cool' effect. My only suggestion would be to use Erythritol as the sweetener, since that has the least calories and least issues with digestion, since it's excreted via the kidneys.  Like all 'sugar free' foods that contain any sugar alcohol other then Erythritol, these will have a laxative effect.",4
B000WL58J0,"I thought these would be a good substitute for the ""real"" variety without all the sugar.  And they were yummy.  However, after eating 3 of them I felt very bad.  I've NEVER had any reaction to sugar free products or sugar alcohols before.  It's been 2 hours now of feeling like vomiting and/or running to the bathroom.  Beware!!!",2
B000WL58J0,"I picked up a bag of this candy at the store this evening and ate some of it.  I cannot believe how sick I was.  I had severe diarrhea, stomach pain, and vomiting. I did some googling and apparently these are the effects of the sugar alchohol maltitol. I can't believe this ingrediant is even allowed and the only warning on the label was small, on the back, and something about individuals who are sensitive could experience a laxative effect.  Seriously? I will never again buy a product that contains maltitol.",1
B000WL58J0,No problems with this transaction in any way.<br />All went without a hitch and the product was just as listed.,5
B000WL58J0,"Sucralose is the artificial sweetener in this candy that replaces sugar, and if you do the research, you find that sucralose is not a healthy alternative.<br /><br />James Turner, the chairman of the national consumer education group Citizens for Health, has expressed shock and outrage after reading a new report from scientists outlining the dangers of the artificial sweetener Splenda (sucralose).<br /><br />In animals examined for the study, Splenda reduced the amount of good bacteria in the intestines by 50 percent, increased the pH level in the intestines, contributed to increases in body weight and affected P-glycoprotein (P-gp) levels in such a way that crucial health-related drugs could be rejected.",1
B000WL58J0,Thought I was getting free shipping from Amazon. Not so. Paid 3 seperate shippings from 3 kinds of candy. READ THE FINE PRINT whhhen buying through Amazon!,1
B000LKTXIO,"I love this bread. First, I was concerned that it might arrive in million pieces but every package was in perfect condition and no slice of bread had crumbs. I am buying this bread since years and we eat a lot of it.",5
B000LKTXIO,"This came up in a ""gluten-free bread"" search. We ordered, but the label reveals this bread contains barley kernels.  Gluten is contained within the kernel.  So while it may be ""wheat free""  this bread is Not Gluten-Free!<br />Really cannot comment on taste, will have to return.",1
B000LKTXIO,I grew up in Denmark and was raised on whole grain bread which I then never found here.  But this is just like what I grew up with.  Great.,5
B000LKTXIO,"I am addicted to this bread! Ever since I tasted it in Germany more than 4 years ago, I have been hooked and love the convenience and value of buying it on amazon.  I have tried other varieties offered by Mestemacher, including Fitness Bread and Sunflower-Seed Bread but the Three-Grain is hands-down my favorite. I love how there are NO preservatives or chemicals added- just delicious and nutritious whole grains (which yeast and salt).",5
B000LKTXIO,"Finally we have access to some good German bread.<br />We live in rural Arkansas and do not have access to stores like Whole Foods nor to specialty bakeries, so our ability to secure this bread through Amazon is a godsend.<br />The bread arrived fresh, generally well sealed - a couple of the 36 loaves got mildew on them within a few days.<br />When considering a healthy diet, this is the best you can get, I think, in terms of bread.<br />Generally we make open-faced sandwiches. We also cut these sandwiches into small squares to serve on a platter to guests.<br />The bread contains no ""undesirable"" additives such as dough conditioners or preservatives.",5
B000LKTXIO,"I was a bit hesitant ordering this because you have to buy so much at once. BUT, the bread is wonderful, and because my daughter is allergic to wheat it has been a great relief to her.  It is most wonderful toasted, and freezes/recovers well.<br />A great product - high fiber, high nutrition, etc.  Thanks!!!",5
B000LKTXIO,"It is delightfully convenient to buy bread on Amazon.com!  It is also very nice to be able to buy EUROPEAN bread.  I don't remember what health-food book I read this in, but, in passing, this book mentioned that Americans, (especially American children), who visit Europe are often heard to joyfully be saying: ""Have you tasted the BREAD?!!!!!""<br /><br />MESTERNACHER THREE-GRAIN BREAD is my first European bread.  It is tasty, (I was afraid I wouldn't like the taste) -- yet, my American taste still would like a sweeter bread.  Still, not bad tasting at all.  The truly wonderful thing about this bread, however, is that IT CONTAINS NO WHEAT!  Wheat has its place in the diet, I suppose...but limiting it is important, because, amongst other things, wheat is said to be bad for people with arthritis of ANY kind, and wheat is also said to be bad for ANYONE'S eyes.  I'm not too knowedgeable about wheat's good and bad qualties -- but I do know the above two facts.  I also have heard bad things about wheat GLUTEN.  Presumably, wheat products without the gluten are better than those with gluten. Mestermacher Three-Grain Bread, however, has NO WHEAT AT ALL.  So, one does not have to worry about any bad effects of wheat, at all!<br /><br />What does this bread have in it, if it doesn't have wheat?  The ingredient list is:<br /><br />Whole Kernel Rye<br />Water<br />Wholemeal Rye Flour<br />Oat Kernels<br />Barley Kernels<br />Linseed<br />Salt<br />Oat Fibre<br />Sesame<br />Yeast<br /><br />It is mentioned underneath the ingredients list that this bread containes Sesame.  Obviously, some people are allergic to sesame.  And, perhaps, some of the other ingredients?  Anyway, the ingredient list is above...and, of course, on each loaf wrapper.<br /><br />Also listed are special attributes of this bread:<br /><br />No preservatives<br />Kosher = K parev<br />High Fibre<br />Cholesterol Free<br />Natural Ingredients<br />Long Shelf Life<br />Wheat Free<br /><br />The second-to-the-last attribute, ""Long Shelf Life"" is due to the fact that THIS BREAD IS PASTEURIZED. (But, as mentioned above, it still tastes pretty good, unlike many other pasteurized products....)  The expiration date on the bread I have bought, is 12 - 12 - 2010 -- NINE MONTHS from the day I first opened the package, (YESTERDAY), and ate my first piece!<br /><br />Opened loaves, (there are 12 in the package), must be refrigerated, and eaten within 4 days.  But each loaf contains only 7 slices!  This makes it easy to eat the entire (nice and thinly-sliced) loaf in the required 4 days. It' interesting that there are SEVEN pieces in each loaf.  Usually, of course, it takes TWO pieces of any type of bread to make a sandwich.....<br /><br />But this bread is NOT shaped square-ishly, like most American breads.  No, as can clearly be seen from the photos here, it is RECTANGULARLY shaped.  This would seem to make it easy to simply slice the bread in half, and make a small sandwhich from the two pieces.  However, the texture of this bread will not allow this. Or, at least the texture of the bread I bought will not allow this.  As I said, the bread I have has a shelf-life of NINE months (left?).  I have no idea how long the bread's shelf-life is, when it first is baked.  IF it is one year, than I am missing three months -- and the bread, though fresh(ish?) is very, (very) slightly brittle. As a single-slice, it breaks off neatly, but if I was to try to cut it in half, and make a sandwich, I'm sure many, many crumbs would result.  Maybe this would happen even if the bread were at its freshest: the picture on the wrapper shows an OPEN-FACED sandwich ""serving suggestion"", using only one piece of bread....<br /><br />Or perhaps, because of the ALL-natural ingredients, no ""dough conditioners"" or other ingredients to make the bread soft enough to ""fold"", as most American breads do.  I wish a natural dough-conditioner, (or other ingredient), could be found, so that this fine, natural bread, would be as pliable as American breads are.<br /><br />I guess this ""unfoldability"" is my main complaint about this bread, and why I give it only 4 stars.  It is, however, quite good tasting, (minus the American-type sweetness I, personally, so enjoy), and it does make one feel good that one is NOT eating wheat, and is enjoying all-natural ingredients, and a high-fibre content, whilst eating this tasty bread!",4
B000LKTXIO,I love this product since I have used it before but it arrived with half the packages in crumbs and I am not happy.,5
B000LKTXIO,"i highly recommend this german whole grain bread. it is moist, chewy and tastes great cold or slightly toasted. the hardest part for a german living in the USA is to find good bread, because we are spoiled by the 100+  varieties in our home country. besides baking my own bread it is nice to have something ready to eat. i keep the 12 packages in our fridge and share them only with good friends who appreciate the taste of dark bread. the Mestemacher breads are the best deal on amazon.com because you get 17.6 oz packages (500g)...that's a german lb of bread in each package. i recommend cheeses, sausages etc as toppings, or just plain good butter. personally i do not like sweet toppings like jelly, honey on this bread.",5
B000LKTXIO,Love this bread but maybe it's not something that should be shipped.  I received the 12 packages and every pkg was mostly in crumbs. I was able to salvage a part of each slice. Also maybe it was too warm to be shipping.,2
B000LKTXIO,Remove the hot toasted bread and immediately rub garlic on both sides which generally takes one whole pealed large clove.  We also place sheep or goat cheese on it in the toaster oven until the former is melted completely.  This lead us to make mini-pizzas which we also enjoy since normal pizzas are wheat flour based. Don't forget Mestemacher also has this an ORGANIC three-grain bread which is about a third higher in price for those of you who try to keep to an organic foodsource regimen.  This is a great way to enjoy both worlds at the same time. I can't tell any difference in taste between these two breads.  Dr. Hatfield,5
B000LKTXIO,"This bread is just what the ""Doctor Ordered"".<br />I was looking for this type bread in the local stores and was not happy<br />with what I found.<br />So, I tried Amazon.  Sure enough there it is, Good Price too.",5
B000LKTXIO,"I just like bread that is natural, gives you something to chew and not bite off a piece sqeeze it between toung and gum and swollow it. The chewing process is so important to the whole digestive procedure. Besides that the bread also has NO preservatives and still stocks very well. My kind of bread, I LOVE IT SO DOES MY FAMILY.<br />John Healthguruom@yahoo.com",5
B000LKTXIO,I like this kind of bread and will order as long and as often as I can afford it.  I came from Europe and am use to this kind of bread. Try it you may just like it too.,5
B000LKTXIO,"Wonder Bread this is not! Authentic German-style bread it is. (Exactly what we eat when we're in Germany and Austria). For me, it's nutty, flavorful and healthy. Sometimes I spread olive oil with freshly ground basil (pesto) on it with a little Parmesan cheese on top, then lightly toast it in the toaster oven. It doesn't get much better than this! (Maybe you have to acquire a taste for it, but I love it).",5
B000LKTXIO,I love this bread. Toasted with butter or just with some raspberry jam spread on it the tart rich flavor is an awesome treat that is actually good for you.,5
B000LKTXIO,"Love this brand of bread.  High in fiber, tastes great, makes the best toast.  Like the wonderful breads you find in Europe",5
B000LKTXIO,"This was the worst bread I have ever tasted in my life.  I do not believe the German people actually eat this stuff.  Since I was stuck with 12 loaves, I gave one to my brother, my sister, my nephew and a friend and they all hated it. Fortunately, my dogs like it so I am using it as dog treats.  Of course they both have coprophagia, which might explain why they like it.",1
B000LKTXIO,"My husband bought this bread for us to try and save money. When it arrived, the package was really heavy. Too heavy even for 12 loafs of bread. When I opened it, There were 12 packs (7 slices and very thin) of the bread. Each one weighing almost a pound. I took a bite and had to spit it out. It was AWFUL. Dry and tasteless. I really wish we could return the product. I DON'T recommend this product at all!!! Save your money!",1
B0002ARRCC,"I got this toy because I wanted my cat to work a little for his food.  This toy was not the cat-torturing puzzle I was hoping for.  Unfortunately, my cat figured out how to get the food out efficiently in under 3 minutes.  It's not terribly tricky as the toy is essentially a hollow plastic ball with a hole in one side.  Food comes out almost every time my cat taps the ball.  It comes out so easily, more comes out than he sometimes wants to eat in one sitting.  I often find little trails of kibble all over the living room.  Still, I guess having to tap the ball a few times to get his food is more work than just eating it out of a bowl.  Also, you can pry the ball open so that you can clean it, which is a plus.",2
B0002ARRCC,"I have a half-Siamese and he got the food out of the balls in record time. If you cat is smart, try plastic soda bottles with a few holes punched in them. These balls are just too easy for MENSA cats.",1
B0002ARRCC,"Great way to limit the amount of dry food your cat eats in one sitting as he/she needs to work to get his/her food out.<br /><br />Plus, it provides a bit of a challenge to them, therefore combatting having a bored kitty - a large problem with indoor cats.",5
B0002ARRCC,"I agree that this isn't terribly tricky and that cats can get the treats out relatively quickly, but they still love it and get very excited when they see me filling up their ""treat balls.""  Because of the ease of getting the food out I usually fill these up with their regular kibble and let them use it to get some or all of their morning meal-definitely more fun and more active than the usual hovering over the bowl.<br /><br />Instead of giving each of my cats their own treat ball, I've started to put one treat ball out at a time-it makes it more challenging and fun for them to have to chase and battle for access to the treat ball (assuming your cats get along as well as ours do.)  They make it like a game of soccer, and its very funny to see them trying to steal the ball from each other and to block the ball from being stolen while they chomp down the food that they have earned.  One of my cats even has figured out how to ""guard"" the ball by sitting on it while he is busy eating the treat that fell out.  Another has perfected the ""swat"".",4
B0002ARRCC,"I bought these for my cat to play with while I am at work, and she thinks they are great!  She gets very excited when I fill them up in the morning, and when I get home in the evening they are always empty.  She has a great time batting them around.  Highly recommended!",5
B0002ARRCC,"These treat balls were intended to make my fat cat less lazy.  Unfortunately, she has no interest even with her favorite treats inside.  My other, more curious and active cat loves it and will roll and roll the ball until empty.  Note: Don't fill up at before bed, will keep you up all night!",5
